FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_under_25mbpsDL.sept,samples.sept,frac_under_3mbpsUL.sept,UL_3_samples.sept,frac_under_10mbpsDL.sept,DL_10_samples.sept,frac_under_1mbpsUL.sept,UL_1_samples.sept,DLmbps.sept,ULmbps.sept,ul_sample_size.sept,dl_sample_size.sept,frac_over_25DL.sept,frac_over_3UL.sept,frac_under_25mbpsDL.oct,samples.oct,frac_under_3mbpsUL.oct,UL_3_samples.oct,frac_under_10mbpsDL.oct,DL_10_samples.oct,frac_under_1mbpsUL.oct,UL_1_samples.oct,DLmbps.oct,ULmbps.oct,ul_sample_size.oct,dl_sample_size.oct,frac_over_25DL.oct,frac_over_3UL.oct,frac_under_25mbpsDL.nov,samples.nov,frac_under_3mbpsUL.nov,UL_3_samples.nov,frac_under_10mbpsDL.nov,DL_10_samples.nov,frac_under_1mbpsUL.nov,UL_1_samples.nov,DLmbps.nov,ULmbps.nov,ul_sample_size.nov,dl_sample_size.nov,frac_over_25DL.nov,frac_over_3UL.nov,frac_under_25mbpsDL.dec,samples.dec,frac_under_3mbpsUL.dec,UL_3_samples.dec,frac_under_10mbpsDL.dec,DL_10_samples.dec,frac_under_1mbpsUL.dec,UL_1_samples.dec,DLmbps.dec,ULmbps.dec,ul_sample_size.dec,dl_sample_size.dec,frac_over_25DL.dec,frac_over_3UL.dec
48021,Bastrop County,0.49,0.48,0.534300955,8061,12368,0.4159,0.4109,0.388417813,31842,19474,-0.0275,-0.0225,1,0.35,Texas,78286,3.339038849,4.50399828,6.538844585,5.168109894,5.06092453,5.187312126,5.15622282,0.916197538,0.822624743,1.16112709,0.951875839,0.988000691,0.939074438,0.951875839,7.802161694,0.397261322,0.88010627,35.16337585,3.4000000950000002,14.899999619999999,2,11.80000019,7.699999809,1.399999976,3.700000048,8.699999809,17.60000038,5.099999905,9.100000381,76.8,51.09999847,80.59999847,18.39999962,17.299999239999998,27,22.5,11.10798866,57.21937561,70.24279022,-13.02341461,52431,55808,3377,7.7,-135,0.6808510638297872,752,0.47485380116959064,855,0.43882978723404253,752,0.24678362573099416,855,11.6523008,3.1630900691723958,75087,70776,0.3191489361702128,0.5251461988304094,0.7238193018480493,974,0.4474505723204995,961,0.5215605749486653,974,0.2684703433922997,961,8.664589192862817,3.758220030347878,75086,70772,0.2761806981519507,0.5525494276795004,0.6563573883161512,873,0.37320574162679426,836,0.44788087056128295,873,0.20933014354066987,836,12.329930329059419,4.8578595316413065,75086,70772,0.3436426116838488,0.6267942583732058,0.5489614243323442,1011,0.3029989658738366,967,0.34619188921859545,1011,0.1892450879007239,967,18.2007867210183,6.984749494615944,75092,70771,0.4510385756676558,0.6970010341261634
48023,Baylor County,0.6,0.61,-0.066666667,840,784,0.4008,0.3844,0.376923077,2080,1296,-0.0239,-0.0075,1,0.02,Texas,3639,NA,1.703764796,NA,NA,NA,NA,NA,NA,0.412201166,NA,0.531914923,NA,0.398936169,0.398936169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.90000153,NA,NA,NA,NA,NA,1.291563641,NA,NA,4.588798523,NA,NA,1775,2.3,68,1,25,0.9615384615384616,26,0.8,25,0.8461538461538461,26,3.0506374072870015,0.4976374199889318,2185,2173,0,0.038461538461538436,1,27,1,27,0.9259259259259259,27,0.8888888888888888,27,3.956075435504835,0.5115346070370571,2185,2173,0,0,0.95,20,0.9444444444444444,18,0.85,20,0.8333333333333334,18,2.3834826464232237,0.5453333393596951,2185,2173,0.050000000000000044,0.05555555555555558,0.96,25,0.9166666666666666,24,0.84,25,0.7916666666666666,24,4.373712668288019,0.7906987535370698,2185,2173,0.040000000000000036,0.08333333333333337
48025,Bee County,0.52,0.52,0.251028807,2916,3648,0.2429,0.2604,0.285401346,12782,9134,0.0425,0.025,1,0.26,Texas,32706,0.296581656,0.843881845,0.76438576,1.113613009,12.8376627,1.105424762,1.089048028,0.132756531,0.152877152,0.140646979,0.252249395,3.05390048,0.244304514,0.248276955,7.989359856,0.620681226,0.473919153,57.90986252,11,5.699999809,0.800000012,15.100000380000001,7.300000191,0.800000012,2.5,3.200000048,23,6.699999809,11.5,62.9,41.20000076,71.40000153,8.899999619,24.80000114,29.39999962,16.799999239999998,3.815813735,10.56260014,25.99819946,-15.43560028,42595,44005,1410,6.3,419,0.6578947368421053,114,0.3357142857142857,140,0.43859649122807015,114,0.12142857142857143,140,10.8855296,6.833275443300443,12765,12030,0.3421052631578947,0.6642857142857144,0.7609756097560976,205,0.529126213592233,206,0.5804878048780487,205,0.3786407766990291,206,6.792961695575681,2.2861852106730858,12762,12028,0.23902439024390243,0.470873786407767,0.6059113300492611,203,0.36180904522613067,199,0.43842364532019706,203,0.19095477386934673,199,12.303930664659124,4.542481323689197,12762,12028,0.3940886699507389,0.6381909547738693,0.5533980582524272,206,0.30412371134020616,194,0.3883495145631068,206,0.19072164948453607,194,16.869458416064013,8.294701427192527,12759,12025,0.44660194174757284,0.6958762886597938
48027,Bell County,0.41,0.4,0.679572764,20223,33966,0.1295,0.1459,0.175554843,193478,159512,0.0461,0.0297,0.96,0.57,Texas,330859,0.839632571,2.481117249,2.3269732,2.860806704,3.073628426,2.874142885,2.853625536,0.494968712,0.503235519,0.472708911,0.558098732,0.592243671,0.534967892,0.536312722,20.7925415,0.303754777,2.663672447,23.53842545,1,6.199999809,2.4000000950000002,12.100000380000001,4.599999905,1.5,5,9.399999619,25.60000038,4.800000191,12,79.6,53.90000153,90.30000305,23.200000760000002,26.59999847,23.799999239999998,15,8.288425207,44.00801086,46.30018997,-2.292179108,50475,51529,1054,8.3,94,0.5827814569536424,4379,0.35141459263986385,4701,0.3968942680977392,4379,0.23165283982131463,4701,16.16005480368346,6.553341068761663,401995,381601,0.41721854304635764,0.6485854073601361,0.5507278835386338,4465,0.3090446939207795,4721,0.3670772676371781,4465,0.18322389324295701,4721,18.78190630111025,7.62488910499294,402249,381852,0.4492721164613662,0.6909553060792205,0.46813515825491875,4676,0.2978540772532189,4660,0.29726261762189904,4676,0.1849785407725322,4660,27.582823815461,8.802319770005365,402249,381852,0.5318648417450813,0.7021459227467811,0.46311324234599777,5422,0.2940161104718067,5214,0.2919586868314275,5422,0.17587265055619486,5214,28.705755067035543,9.096716172037201,402330,381929,0.5368867576540022,0.7059838895281934
48029,Bexar County,0.29,0.26,0.865621679,131740,245777,0.1552,0.1991,0.206648169,1189350,943573,0.0514,0.0075,1,0.58,Texas,1858699,2.165009022,4.186100006,3.932965994,4.436977386,5.312171459,4.510725021,4.505700588,0.868124902,0.832033575,0.784850061,0.972451642,1.001272917,0.943162199,0.937999599,7.113954544,0.182439432,2.63038826,59.46309662,1.299999952,7.5,2.4000000950000002,12,4.400000095,1.899999976,9,11.30000019,23.10000038,4.800000191,4.900000095,76.5,47.20000076,83.40000153,26.89999962,23.40000153,25.799999239999998,16.89999962,13.36999685,52.94929886,49.80566025,3.143638611,50707,52353,1646,6.1,534,0.4839459300232383,30553,0.24158736829465974,33313,0.3010506333256963,30553,0.13199051421367033,33313,25.66864629177885,8.984228770343261,2682257,2906612,0.5160540699767617,0.7584126317053402,0.4678670718303485,30934,0.2165826733861291,33336,0.28431499321135323,30934,0.10268178545716343,33336,27.688851228286676,9.245889138773608,2682241,2906723,0.5321329281696515,0.7834173266138709,0.4086286995224327,30781,0.18114578602478426,30826,0.25307819758942207,30781,0.09174073833776682,30826,35.81341388012026,10.928964665523772,2682241,2906723,0.5913713004775674,0.8188542139752157,0.3795502299960248,35218,0.16823223012319669,34173,0.22417513771366915,35218,0.08743745061890966,34173,41.38990061121617,11.111539286895065,2682276,2906816,0.6204497700039753,0.8317677698768033
48031,Blanco County,0.57,0.56,0.029868942,3281,3379,0.5561,0.4906,0.486957775,6939,3560,-0.0691,-0.0036,0.24,0.15,Texas,10918,1.108261585,6.191610336,2.134090424,7.003089428,16.26789665,7.337795734,7.260556221,1.459555864,1.502106547,0.586187959,3.642997518,4.991614342,3.430010751,3.485572711,0.018318374,0.119069427,0.705257356,18.87708282,4.599999905,16.89999962,2.5999999049999998,10,3.200000048,1.200000048,4.300000191,11,23.5,4.5,4.400000095,77,47.29999924,89.90000153,28.799999239999998,12.29999924,26.299999239999998,32,7.373145223,73.79896545,58.80279922,14.99616623,54646,56573,1927,5.7,-200,0.95,160,0.7361111111111112,216,0.63125,160,0.3101851851851852,216,6.357783255290353,2.498832635194129,72770,75187,0.050000000000000044,0.26388888888888884,0.875,112,0.664804469273743,179,0.5267857142857143,112,0.1452513966480447,179,9.588564695713876,2.5579556967754593,72761,75178,0.125,0.33519553072625696,0.918918918918919,148,0.5822784810126582,158,0.6081081081081081,148,0.13924050632911392,158,8.489001580150017,2.8263432603567185,72761,75178,0.08108108108108103,0.4177215189873418,0.6901408450704225,142,0.4318181818181818,132,0.49295774647887325,142,0.18181818181818182,132,9.861152733639305,3.2317815679792816,72760,75175,0.3098591549295775,0.5681818181818181
48033,Borden County,0.68,0.69,0.078431373,204,220,0.5217,0.4394,0.523809524,420,200,0.0021,0.0844,0.3,0.01,Texas,698,5.444126129,0.286532938,9.169054031,1.124791026,1.181105137,1.109591126,1.094391227,0.455081731,0.143266469,3.008595943,0.30372981,0.31096518,0.303729787,0.30372981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09999847,NA,NA,NA,NA,NA,2.005730569,NA,NA,NA,NA,NA,139,1.5,-338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48035,Bosque County,0.55,0.55,0.075740319,3512,3778,0.4467,0.4758,0.47390868,7972,4194,0.0272,-0.0019,1,0.09,Texas,17953,0.378766775,2.34501195,1.008188009,3.30564189,2.930453777,3.340256214,3.271028042,0.659072399,0.629421294,0.228374094,0.790743902,0.551378667,0.773764774,0.776190357,1.370244622,0.306355476,0.428897649,16.9832325,7.099999905,10.899999619999999,2.5999999049999998,11.600000380000001,7.400000095,1,5.199999809,7.099999905,20.5,3.5999999049999998,3.5,67.5,43.90000153,82.30000305,17.700000760000002,14.20000076,23.5,28.10000038,6.41675517,16.6647377,29.44718552,-12.78244781,42161,45419,3258,5.2,657,0.953757225433526,173,0.8695652173913043,161,0.7052023121387283,173,0.6149068322981367,161,6.727676798556569,0.6871102715044476,9001,9314,0.046242774566473965,0.13043478260869568,0.881578947368421,76,0.7777777777777778,72,0.6052631578947368,76,0.4861111111111111,72,6.689011415750403,1.0062289183878812,9002,9314,0.11842105263157898,0.2222222222222222,0.7017543859649122,57,0.8554216867469879,83,0.49122807017543857,57,0.27710843373493976,83,9.645870628805993,1.3803342736153241,9002,9314,0.29824561403508776,0.14457831325301207,0.9393939393939394,33,0.9056603773584906,53,0.7575757575757576,33,0.37735849056603776,53,6.342948175472588,1.1923237176718955,9007,9316,0.06060606060606055,0.09433962264150941
48037,Bowie County,0.45,0.46,0.555571614,6919,10763,0.1465,0.1819,0.194960693,55206,44443,0.0485,0.0131,0.91,0.37,Texas,93483,1.073992014,2.907480478,2.948129654,1.86179781,2.806242228,1.8056283,1.778490186,0.506536186,0.547693133,0.636479378,0.439311052,0.357962757,0.42282897,0.424730731,23.85460472,0.760566056,1.011948705,7.226982594,1.5,6.199999809,2.700000048,12.100000380000001,4.699999809,1.299999952,5.400000095,8.600000381,24.299999239999998,5.699999809,9.600000381,66.1,37.90000153,87.5,18.799999239999998,19.89999962,26.200000760000002,20.89999962,4.02640067,38.08572388,28.64791107,9.437812805,39083,42683,3600,7.3,3364,0.6775067750677507,1107,0.5509259259259259,1080,0.43992773261065943,1107,0.34444444444444444,1080,11.712294710410909,2.0072276762803813,94506,112216,0.3224932249322493,0.44907407407407407,0.647787610619469,1130,0.5330948121645797,1118,0.39469026548672564,1130,0.32558139534883723,1118,14.368121183901748,2.350131660566352,94481,112182,0.352212389380531,0.46690518783542034,0.6015779092702169,1014,0.5489614243323442,1011,0.3974358974358974,1014,0.31948565776458954,1011,15.403077482445159,2.223114420226977,94481,112182,0.3984220907297831,0.4510385756676558,0.6291230893000804,1243,0.5677685950413223,1210,0.3990345937248592,1243,0.30826446280991737,1210,14.756330686095312,1.673901547858067,94475,112175,0.37087691069991957,0.43223140495867773
48039,Brazoria County,0.43,0.41,0.761144925,24316,42824,0.2328,0.2904,0.272313366,157260,114436,0.0395,-0.0181,0.83,0.52,Texas,338419,1.269432306,3.965498447,2.806580067,3.334094524,2.949161053,3.3791821,3.379775286,0.738660455,0.75498122,0.530998528,0.810845196,0.480634123,0.785816461,0.783658773,12.77026367,0.294309705,6.116382599,29.23210526,2.4000000950000002,10.100000380000001,2.299999952,8.699999809,5,1.5,4.599999905,10,24.5,4.800000191,4.800000191,81.3,52.29999924,86.69999695,28.700000760000002,20,28.40000153,18.10000038,13.38459104,57.76617813,59.81260681,-2.04642868,67586,72006,4420,4.9,190,0.524256338590537,5009,0.3057653343157119,5429,0.3244160511080056,5009,0.1451464358076994,5429,21.11737432323908,4.866748378437775,429563,407073,0.475743661409463,0.6942346656842882,0.5046113306982872,5313,0.26794828172847907,5878,0.30999435347261434,5313,0.10990132698196665,5878,23.15593502631543,5.389259852832054,429546,407062,0.49538866930171277,0.7320517182715209,0.4414855072463768,5520,0.26232777374909355,5516,0.2822463768115942,5520,0.1163886874546773,5516,31.252823729027632,5.819725358399104,429546,407062,0.5585144927536232,0.7376722262509064,0.3888888888888889,5976,0.23946360153256704,5742,0.2248995983935743,5976,0.109717868338558,5742,40.736675597334994,5.866030588350389,429544,407057,0.6111111111111112,0.7605363984674329
48041,Brazos County,0.42,0.4,1.190735695,12478,27336,0.1384,0.1871,0.20276525,134816,107480,0.0644,0.0157,0.99,0.58,Texas,209896,2.049586535,4.500323772,4.522716045,1.938276291,2.367045164,1.955770135,1.955573559,1.000054598,1.061478019,1.05337882,0.467615761,0.552802563,0.45031854,0.458180904,10.27080059,0.123870872,5.964382172,24.61409378,3.0999999049999998,6.699999809,2.4000000950000002,11.100000380000001,2.5999999049999998,1.299999952,4.5,9.600000381,32.59999847,4.300000191,4,78.3,64.30000305,85.59999847,39.79999924,37.30000305,19.40000153,12.59999943,13.53193969,52.32907104,47.16747284,5.161598206,39401,41654,2253,4.7,344,0.4856623586429725,4952,0.26456542502387775,5235,0.3222940226171244,4952,0.14708691499522444,5235,25.553919786346267,11.376962582670453,377248,383410,0.5143376413570275,0.7354345749761222,0.5247735748534896,5631,0.241974043715847,5856,0.369916533475404,5631,0.12687841530054644,5856,20.94036759644997,13.824176895873606,377258,383418,0.47522642514651037,0.758025956284153,0.4039580908032596,4295,0.2060065696855936,4262,0.270081490104773,4295,0.10816518066635382,4262,38.40100525729835,16.900343887365274,377258,383418,0.5960419091967404,0.7939934303144064,0.41455696202531644,4108,0.22584789311408016,3892,0.26874391431353456,4108,0.12204522096608428,3892,36.29233919903426,12.772610439785787,377258,383417,0.5854430379746836,0.7741521068859198
48043,Brewster County,0.63,0.63,0.607413648,1187,1908,0.2139,0.2752,0.319437469,5973,4065,0.1055,0.0442,0.66,0.25,Texas,9188,1.534610391,3.667827606,3.515455008,2.530268908,6.914870262,2.523018837,2.523018837,1.054417968,0.946887255,0.9795385,0.746755628,1.736941099,0.746755581,0.754005648,0.272094041,1.131911159,1.621680498,43.97039795,6.800000191,4.800000191,1.700000048,10.30000019,2.5,1.799999952,5.199999809,4.099999905,33.29999924,4,10.30000019,67,43,86.40000153,36,19,24.39999962,26.799999239999998,6.388767809,17.59569931,36.02074432,-18.42504501,37974,38440,466,7.1,873,0.7863247863247863,117,0.7615894039735099,151,0.6068376068376068,117,0.5165562913907285,151,5.399912901630229,0.983003149204208,16539,14177,0.2136752136752137,0.23841059602649006,0.8871794871794871,195,0.784688995215311,209,0.6717948717948717,195,0.48325358851674644,209,5.608805910199891,1.012154456700087,16540,14178,0.11282051282051286,0.215311004784689,0.8035714285714286,224,0.5793991416309013,233,0.65625,224,0.3648068669527897,233,5.756080761159071,1.8623695969464267,16540,14178,0.1964285714285714,0.42060085836909866,0.6747967479674797,246,0.5175097276264592,257,0.5365853658536586,246,0.3229571984435798,257,7.271353463464105,2.619025059363608,16538,14176,0.3252032520325203,0.4824902723735408
48045,Briscoe County,0.64,0.65,0.00591716,507,510,0.4721,0.5366,0.567928731,898,388,0.0958,0.0313,0.69,0.1,Texas,1672,0.657894731,1.435406685,1.016746402,2.012578487,2.012578487,2.012578726,2.138364792,0.232589051,0.299043059,0.119617224,0.334608043,0.251572341,0.322657754,0.346558308,2.033492804,0,0,31.22009659,16.799999239999998,9.800000191,2.5,7.699999809,9.300000191,0.300000012,2.0999999049999998,2.4000000950000002,18.5,8.699999809,6.599999905,68.5,32,77.5,23,14.70000076,25.59999847,25.799999239999998,7.715310901,14.33345032,29.59514999,-15.26169968,38270,40385,2115,6.2,-7067,0.7,10,0.5,10,0.4,10,0.4,10,21.463071850519658,2.14363677745568,661,651,0.30000000000000004,0.5,0.8571428571428571,7,0.5,6,0.2857142857142857,7,0.3333333333333333,6,12.258078013380532,1.0623476316557876,661,651,0.1428571428571429,0.5,0.5,2,0.5,2,0.5,2,0,2,5.412740368318837,1.026745491382229,661,651,0.5,0.5,1,17,0.8235294117647058,17,0.6470588235294118,17,0.4117647058823529,17,4.751081986223221,1.0248740441178987,661,651,0,0.17647058823529416
48047,Brooks County,0.57,0.58,0.596446701,788,1258,0.2416,0.2673,0.318965517,3944,2686,0.0774,0.0517,0.99,0.17,Texas,7217,0.152417898,0.332548141,0.318691969,0.420388848,1.666499376,0.385356456,0.385356456,0.041568518,0.069280863,0.069280863,0.122613425,0.474838316,0.105097215,0.105097215,0.096993215,0,0,94.48524475,9.199999809,7,1.100000024,14,6.099999905,0.300000012,3.700000048,2.200000048,33.29999924,5.900000095,7.300000191,54.6,32.09999847,70.40000153,14.600000380000001,27.200000760000002,22.10000038,16.200000760000002,10.91866419,0.567900002,12.17783928,-11.60993958,25032,24913,-119,13.8,-834,0.8666666666666667,15,0.38461538461538464,13,0.3333333333333333,15,0.15384615384615385,13,12.9171456,8.424091788249502,1390,1161,0.1333333333333333,0.6153846153846154,0.7333333333333333,15,0.42857142857142855,14,0.4666666666666667,15,0.14285714285714285,14,10.129702410367353,3.599023827920458,1390,1161,0.2666666666666667,0.5714285714285714,0.75,20,0.23529411764705882,17,0.35,20,0.058823529411764705,17,15.516874276151507,8.562606926801811,1390,1161,0.25,0.7647058823529411,0.625,8,0.25,8,0.125,8,0.125,8,17.336379471667076,32.879530438987594,1390,1161,0.375,0.75
48049,Brown County,0.52,0.52,0.138756856,5470,6229,0.2558,0.2639,0.270168286,23056,16827,0.0144,0.0063,1,0.11,Texas,37935,0.545670211,1.507842422,1.336496592,1.077285171,1.799203396,1.133144498,1.13114953,0.341132462,0.350599706,0.303150117,0.337916403,0.435394108,0.31311519,0.31311519,4.136022091,0.18452616,0.506128907,21.0017128,5.199999809,5.400000095,1.399999976,10.899999619999999,4.699999809,1,3.799999952,5.400000095,27.200000760000002,7,6.800000191,68.4,45.90000153,85.09999847,18.5,18.200000760000002,23.90000153,24,4.937392846,30.22686577,27.61037254,2.616493225,43408,43235,-173,4.3,-59,0.911042944785276,326,0.5566037735849056,318,0.6533742331288344,326,0.37735849056603776,318,6.511056515334435,2.58960447011426,32137,29685,0.08895705521472397,0.44339622641509435,0.9490566037735849,530,0.5694980694980695,518,0.7339622641509433,530,0.3764478764478765,518,3.7514872223761406,2.2717804842540903,32125,29675,0.05094339622641508,0.43050193050193053,0.8995983935742972,498,0.4677754677754678,481,0.6305220883534136,498,0.3201663201663202,481,5.516428223488719,3.286174708454264,32125,29675,0.10040160642570284,0.5322245322245323,0.8724035608308606,337,0.33532934131736525,334,0.5311572700296736,337,0.24251497005988024,334,8.492969135308105,4.910983207966178,32120,29669,0.12759643916913943,0.6646706586826348
48051,Burleson County,0.54,0.54,0.203327172,3246,3906,0.4703,0.4758,0.450831025,8664,4758,-0.0195,-0.025,0.06,0.06,Texas,17417,1.096629739,2.526267529,2.520525932,1.333665729,2.215659618,1.377290368,1.355478048,0.450317293,0.424872279,0.465062857,0.298769772,0.300997972,0.301280431,0.29374843,12.32703686,0.183728546,0.396164656,19.88287354,9.600000381,7.900000095,3,9.600000381,5.199999809,1.100000024,3.299999952,6.300000191,25.89999962,5.300000191,3.4000000950000002,61.2,26,80.40000153,14.80000019,16.299999239999998,24.5,25.799999239999998,7.234311104,39.92350006,30.29405212,9.629447937,52516,52513,-3,6.7,294,0.9722222222222222,180,0.9090909090909091,176,0.4722222222222222,180,0.6534090909090909,176,10.31683664621164,0.7825813208928676,13134,21922,0.02777777777777779,0.09090909090909094,0.8435754189944135,179,0.8380281690140845,142,0.4748603351955307,179,0.6619718309859155,142,11.04748259217422,0.7726611983880664,13135,21924,0.15642458100558654,0.1619718309859155,0.8723404255319149,188,0.7837837837837838,185,0.5,188,0.572972972972973,185,8.936531095502787,0.8574457872523606,13135,21924,0.12765957446808507,0.21621621621621623,0.9709302325581395,172,0.806060606060606,165,0.6395348837209303,172,0.4666666666666667,165,6.482294145334575,1.13241883075126,13136,21926,0.029069767441860517,0.19393939393939397
48053,Burnet County,0.52,0.51,0.207524537,9170,11073,0.4776,0.4178,0.424480564,26086,15013,-0.0531,0.0067,0.48,0.34,Texas,44584,0.051588014,3.911717176,0.060559843,7.692307949,7.932692051,7.932692528,7.932692528,0.816885054,0.814193487,0.008971828,1.337403152,1.201923132,1.322405878,1.345342956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.40000153,NA,NA,NA,NA,NA,6.212991104,NA,NA,10.38266373,NA,NA,2914,4.3,1969,0.7017892644135189,503,0.5218120805369127,596,0.4831013916500994,503,0.19463087248322147,596,10.203022012175628,2.6961036306472987,67562,56062,0.29821073558648115,0.47818791946308725,0.7392592592592593,675,0.5896168108776267,809,0.5155555555555555,675,0.3003708281829419,809,8.922585840334444,2.2490403589882133,67545,56037,0.2607407407407407,0.41038318912237326,0.625615763546798,609,0.4984126984126984,630,0.4614121510673235,609,0.2222222222222222,630,12.402689105206651,2.9143384402599484,67545,56037,0.37438423645320196,0.5015873015873016,0.5605187319884726,694,0.36656891495601174,682,0.3472622478386167,694,0.13196480938416422,682,17.171315397990117,3.6179984331896304,67538,56032,0.4394812680115274,0.6334310850439883
48055,Caldwell County,0.5,0.5,0.472323879,4372,6437,0.388,0.4093,0.412866397,15591,9154,0.0249,0.0036,1,0.26,Texas,39848,0.47932142,2.494478941,1.094157815,3.095626116,5.324811935,3.108159065,2.938964844,0.415549695,0.424111634,0.238405943,1.088422444,0.688371778,1.056910586,1.039894111,6.98153019,0.138024494,0.11543867,49.82182312,3.9000000950000002,12,2.4000000950000002,12,4,1.200000048,5.300000191,6.099999905,21.10000038,7.5,7.599999905,60.4,39.59999847,79.09999847,14.69999981,21.59999847,25.5,20.10000038,9.169845283,41.83183289,37.41136932,4.420463562,47720,49533,1813,3.4,-296,0.6075268817204301,186,0.519650655021834,229,0.3709677419354839,186,0.2445414847161572,229,15.607893281805193,2.7405983013525317,20225,19690,0.3924731182795699,0.48034934497816595,0.6526315789473685,190,0.44285714285714284,210,0.4789473684210526,190,0.2571428571428571,210,10.559877936892322,3.6713221697539575,20245,19711,0.34736842105263155,0.5571428571428572,0.7079646017699115,226,0.4888888888888889,225,0.5309734513274337,226,0.19555555555555557,225,8.29598440894404,3.0264342988727635,20245,19711,0.2920353982300885,0.5111111111111111,0.5739130434782609,230,0.45701357466063347,221,0.4,230,0.17194570135746606,221,17.707693423290944,3.2504353164096282,20251,19716,0.4260869565217391,0.5429864253393666
48057,Calhoun County,0.52,0.52,-0.043769716,2536,2425,0.1703,0.1976,0.1800698,13467,11042,0.0098,-0.0175,0.86,0.3,Texas,21805,0.155927539,1.027287364,0.435679883,3.322054863,3.480818987,2.89141798,3.26053524,0.288924575,0.288924575,0.132997021,0.374531839,1.206790924,0.314262323,0.34870205,2.724145889,0.041274935,4.613620758,47.84223557,6.099999905,12,3.0999999049999998,8.699999809,2.5999999049999998,0.5,4.300000191,9.399999619,18.89999962,2.5,2,75.2,53.20000076,80.5,15.399999619999999,18.10000038,24.700000760000002,22,10.80486104,54.08504868,56.15179825,-2.066749573,49546,54167,4621,6.3,-552,0.6666666666666666,126,0.5434782608695652,138,0.5238095238095238,126,0.30434782608695654,138,8.8670208,2.293674138208477,12696,11844,0.33333333333333337,0.4565217391304348,0.6524064171122995,187,0.4587628865979381,194,0.42245989304812837,187,0.19072164948453607,194,12.57374351156357,3.7146262471163056,12699,11847,0.3475935828877005,0.5412371134020619,0.5255474452554745,137,0.38461538461538464,143,0.3284671532846715,137,0.11888111888111888,143,22.450504138336264,4.703004491281521,12699,11847,0.4744525547445255,0.6153846153846154,0.6888888888888889,180,0.5056179775280899,178,0.5111111111111111,180,0.2247191011235955,178,9.518947387763045,2.817771915907765,12699,11848,0.3111111111111111,0.4943820224719101
48059,Callahan County,0.55,0.56,0.208983632,2627,3176,0.5535,0.5398,0.550433276,5770,2594,-0.0031,0.0106,0.59,0.05,Texas,13596,0.691379845,2.463959932,1.721094489,3.823720217,3.512732506,3.937135696,3.904731035,0.596866727,0.558987916,0.419240952,1.048582606,0.558688521,0.994133577,0.999402814,1.38275969,0.051485728,0.286849082,8.921741486,7.5,7.699999809,3,14.100000380000001,7.300000191,1.299999952,4.5,6,20.700000760000002,6.599999905,6.099999905,57.3,28.299999239999998,88,14.69999981,14.59999943,25,26,2.096204832,23.78156662,41.87939453,-18.09782791,40191,40568,377,3.5,189,0.828125,128,0.6190476190476191,105,0.484375,128,0.37142857142857144,105,10.424428117771289,1.0928919634492191,7185,8372,0.171875,0.38095238095238093,0.8529411764705882,34,0.6785714285714286,28,0.6176470588235294,34,0.39285714285714285,28,7.9142771561690655,1.2859291457783766,7191,8378,0.1470588235294118,0.3214285714285714,0.9166666666666666,48,0.40425531914893614,47,0.5833333333333334,48,0.2553191489361702,47,7.431403143862715,4.454146875004952,7191,8378,0.08333333333333337,0.5957446808510638,0.9090909090909091,22,0.3684210526315789,19,0.45454545454545453,22,0.15789473684210525,19,10.033925689416916,5.238236489951666,7191,8378,0.09090909090909094,0.631578947368421
