cbsa,city, population ,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitymay19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdmay19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,age18to24,age25to44,age45to54,age55to64,age65to74,age75over,pctpoverty,pctblack,pctasian,pctnatandpacific,pcthispanic,pctforeignborn,pctagriculture,pctconstruction,pctmanufacturing,pctwholesale,pctretail,pcttransportation,pctinformation_technology,pctfinance,pctprofessional,pcteducation,pctentertainment,pctpublic,pctbroadband,pctbroadband_poorpeople,pcths,pctcollege,prosperityindex2016,prosperityindex2007,change_prosperity,medinc2016,medinc2017,change_medianincome,smallbusiness_per_100
19980,"Dodge City, KS Micro Area"," 34,658 ",1.343330264,1.122149348,1.371099353,1.364157081,1.371099353,1.364157062,1.395397305,1.388454914,0.301988959,0.333229212,0.343642622,0.350584894,0.374882878,0.360998304,0.374882831,0.364469434,10.5,26,12.3,10.1,5.7,4.7,16.2,2.3,1.4,0.5,53.9,27.01540947,6.874812603,5.475832939,27.43920708,4.202941895,7.721405029,5.151606083,2.851996422,3.098168612,4.593215466,16.68568039,7.559291363,2.785950184,71.14383698,42.70000076,24.9,12.1,35.75720105,56.73475361,-21.16749015,49688,49890,202,8.139816963
20020,"Dothan, AL Metro Area"," 147,790 ",2.00890255,1.955370665,2.074313879,2.074868202,2.076531172,2.098150158,2.096487284,2.096487284,0.39302206,0.41796704,0.420738697,0.441249013,0.462313648,0.442357687,0.457324693,0.458987663,7.9,24.8,13.4,13.4,10.2,7.3,18.6,23.7,0.7,0.400000006,3.3,2.131402731,2.6302495,6.138878345,10.75892639,4.061079025,13.41850948,8.117269516,1.313495159,3.973078251,7.291038513,23.24364853,8.853869438,4.813975811,67.03229523,43.5,32.8,11.7,21.39879608,24.4992562,-3.151245055,40871,42431,1560,6.368824533
20060,"Douglas, GA Micro Area"," 43,048 ",1.028155923,1.068701625,1.035794497,1.014406443,1.008295536,1.058710308,1.073987484,1.061765671,0.192492783,0.207769999,0.223047197,0.232213527,0.236796681,0.232213514,0.239852117,0.238324399,10.7,26.8,13.5,11.4,8.2,4.8,23.9,28,0.7,0.200000003,11.3,5.870191574,3.80729413,6.628881454,17.18210983,1.84204042,12.68482018,4.903893471,0.696155727,2.605963469,7.078609943,23.05322838,9.69073391,4.953178883,59.34817505,32.70000076,38.1,8.5,13.56294945,17.78359562,-4.22064616,34536,36572,2036,5.297611613
20100,"Dover, DE Metro Area"," 173,145 ",3.479793787,3.111553907,3.139751434,3.078761101,3.077507973,3.114269224,3.135574102,3.114686966,0.593611896,0.596536003,0.640399039,0.642487764,0.661286153,0.645411935,0.635386119,0.639563566,10.6,24.9,13.1,12.2,9.4,6.3,13,24.9,2,0.699999988,6.8,5.706777573,1.180870414,6.524244785,8.514562607,1.749532461,14.06542206,5.180716515,1.157816529,5.285739899,6.964829922,24.08873177,10.70980263,10.33453751,80.83495331,58.40000153,33.1,14.5,51.47203428,41.76225826,9.709776011,55184,57647,2463,6.405116514
20180,"DuBois, PA Micro Area"," 80,539 ",1.630160809,1.71068418,1.662839293,1.627319098,1.633927464,1.637231714,1.652926683,1.661187172,0.393287659,0.389069704,0.409720957,0.405590713,0.405590702,0.3857655,0.392373884,0.380809186,8,24.5,15.1,14.6,10.4,8.8,15.3,2.7,0.6,0.200000003,2.9,2.994822264,3.759935617,6.525557518,10.5504446,1.812985659,13.99481964,8.317704201,1.047899723,4.322586536,6.17129612,24.56610489,7.400791645,5.412163734,68.23960114,36.5,49.7,9.9,30.75267505,45.90426145,-15.06739192,43361,45188,1827,7.380392515
20140,"Dublin, GA Micro Area"," 57,251 ",1.163446546,1.191328883,1.329292417,1.332659841,1.291408896,1.306562281,1.295618176,1.2989856,0.202887565,0.246664155,0.268552423,0.271077991,0.279496587,0.277812853,0.271919859,0.280338433,8.5,24.9,13.1,12.9,9.4,7.1,26.3,36.3,0.9,0.100000001,2.5,1.930097342,2.97141242,6.130591869,11.51481056,1.328451395,13.49575138,6.891048431,1.243956208,4.088625908,5.126038551,26.38595581,7.17739296,7.862742424,54.54764938,29.39999962,44.1,7.9,11.58410125,13.20609388,-1.54208258,33521,35364,1843,5.66175922
20220,"Dubuque, IA Metro Area"," 96,571 ",2.907230139,2.808891296,2.936286211,3.04282546,3.038789988,3.016190715,3.021033525,3.016190767,0.815993786,0.82648631,0.850699782,0.832136095,0.863613654,0.828907637,0.829714723,0.803079922,10.5,23.3,13.1,13.6,8.6,7.9,11.9,2.9,1.3,0.5,2.3,2.447939873,1.96341002,5.279741764,16.86720848,3.298607588,13.50952148,3.871679306,2.43013835,6.811871052,7.465684414,23.04102135,8.897378922,2.323795319,79.29404449,55.5,33.2,19.6,65.33620184,79.81278267,-14.47658083,56154,59150,2996,8.643674386
20260,"Duluth, MN-WI Metro Area"," 279,205 ",4.245109558,4.183400631,4.344313622,4.19933939,4.09211874,4.11212829,4.066069126,4.051722527,1.101706147,1.055123172,1.098631382,1.058235049,1.076734345,1.023879195,1.031429879,1.043511089,11.5,23,13,15.1,9.8,7.7,14.8,1.5,1,2.299999952,1.6,1.959492087,2.706917763,6.233159542,7.702671051,2.136539459,11.24575329,6.244142532,1.174437642,6.151154041,6.634401321,29.45319748,11.41196156,4.693357468,73.30378723,49.79999924,29.9,18.2,54.15011042,58.92043673,-4.845438333,50078,51785,1707,7.608775069
20300,"Dumas, TX Micro Area"," 22,016 ",1.368465543,1.107120275,1.45641315,1.445859432,1.435305715,1.456413131,1.421234131,1.410680294,0.316611558,0.341236909,0.355308533,0.38345176,0.404559216,0.369380151,0.376415951,0.379933859,10.8,26.3,11.3,10.1,5.7,4.1,16.9,4.3,7.9,0.699999988,54.1,27.74345779,8.375035286,5.863469124,29.93107414,3.096969128,8.526106834,4.522707939,0.745916367,1.350203037,6.241147995,13.71919537,8.384477615,5.211972237,72.59479523,37.09999847,24.3,10.5,25.03390469,59.40359687,-34.2234139,50552,52469,1917,7.239850861
20340,"Duncan, OK Micro Area"," 44,293 ",1.944638729,2.052927256,2.115539074,2.092234373,2.071519136,2.092234417,2.128485918,2.131075382,0.339211285,0.344390106,0.398767442,0.406535625,0.388409849,0.388409855,0.388409849,0.409125024,7.8,23.5,12.7,14.2,9.8,8.4,15.1,1.8,0.7,5.300000191,7.2,2.639243126,13.05290508,6.764960766,9.009106636,2.325455427,13.04206371,4.932784081,0.715524733,5.030355453,5.659150124,21.8939724,6.976366043,4.786426544,67.23278809,39.70000076,40.4,12.7,25.22710434,49.28899201,-23.83435036,43493,44805,1312,7.453154689
20380,"Dunn, NC Micro Area"," 128,753 ",,,,,,,,,,,,,0,,0,0,9.2,29.2,12.5,10.5,7.1,4.4,18,21.2,1.1,1.100000024,12.3,5.634819984,1.674252272,9.15149498,10.24057198,2.923846006,12.22366714,3.844278336,1.414174199,3.760972023,9.070220947,23.20993233,8.730900764,9.405477524,74.96697235,44.59999847,30.4,13.7,,,,47930,50323,2393,
20420,"Durango, CO Micro Area"," 54,469 ",6.334029198,6.575596333,6.570432186,6.507039547,6.52288723,6.540056523,6.554584026,6.544018745,1.454079628,1.635013955,1.662748575,1.653503776,1.690483093,1.645579643,1.64954178,1.652183011,10,26.9,13.2,15.6,9.9,5.1,9.6,0.5,0.6,5.900000095,12.6,3.703023911,4.577850819,8.885005951,2.789199591,2.617872715,11.55770302,4.094709396,1.692708373,6.297971725,10.20764828,20.3022213,15.46737957,6.3013978,77.13814545,57.09999847,19.6,26.7,71.25350643,58.92385955,12.32964688,61910,62533,623,13.51257043
20460,"Durant, OK Micro Area"," 45,068 ",7.093557358,7.222361088,7.405757904,7.469156742,7.510281086,7.51474824,7.501713753,7.469157219,5.014321327,5.097669005,5.09252882,4.962303162,4.847498238,4.757168445,4.772104323,4.78409864,10,25,12.2,12,10.2,7.1,17.5,1.9,0.5,15.5,5.6,2.087955952,3.599382401,5.862307549,10.59049034,2.497204542,11.15489101,4.637665749,1.283211708,5.798413277,6.506575584,22.80496216,13.92897034,6.634364605,65.73236084,40.09999847,33,14.5,33.0177276,34.29627306,-1.791141937,39936,41197,1261,5.280929238
20500,"Durham-Chapel Hill, NC Metro Area"," 550,281 ",5.899200439,5.900987148,6.176118374,6.137262821,6.218772411,6.13881309,6.2474823,6.235086918,1.328679085,1.381581841,1.425819397,1.440595746,1.534573268,1.446068413,1.485902909,1.482530683,11.6,28.3,13,12.4,8.3,5.4,15.5,26.8,4.8,0.300000012,11.4,11.78288937,0.693226993,6.274396896,8.040266991,1.686779499,8.736410141,2.857465744,1.821998835,5.146354198,12.83927822,34.20758057,9.461345673,3.551421642,82.5588913,59.29999924,18.6,23.7,69.36428511,64.97657538,4.387709728,54842,57600,2758,6.150734739
20540,"Dyersburg, TN Micro Area"," 37,751 ",0.762324512,0.682631433,0.816193283,0.817825675,0.884753525,0.884753486,0.88148874,0.876591563,0.15997389,0.168135808,0.16323866,0.16323866,0.158341497,0.158341499,0.159973884,0.161606271,8.5,24,13.9,13,9.9,6.6,18.1,13.6,0.7,0.5,3.3,2.225106478,1.126586199,6.92664814,24.26493263,1.69606936,9.78025341,3.732590437,0.427112341,4.970597267,5.131538391,23.62735939,8.319405556,4.747756004,71.79486847,49.20000076,38.9,11.6,27.89027652,26.42689233,1.498255132,42833,44386,1553,5.684998037
20580,"Eagle Pass, TX Micro Area"," 57,471 ",0.628977776,0.50590992,0.619013846,0.652642369,0.662606359,0.66385187,0.665097296,0.662606299,0.115831554,0.105867549,0.109604053,0.120813556,0.130777562,0.108358556,0.115831557,0.119568058,11.9,24.7,10.9,9.3,6.3,4.9,24.5,0.4,0.4,1.399999976,95.3,32.70170975,10.34433746,7.185146809,4.736418247,1.709846973,11.99734783,7.478804588,0.194193155,3.812816858,2.434519053,27.04494858,10.58589458,8.913939476,55.53728104,24.70000076,21,8.7,18.94389915,16.84373877,2.594898224,37155,37734,579,4.698499967
20700,"East Stroudsburg, PA Metro Area"," 167,306 ",3.93996048,3.899031639,3.970955849,4.114245415,3.952155352,3.960793494,3.976545095,3.964858532,0.810450971,0.822645854,0.854657412,0.888701439,0.922745466,0.88209589,0.891242083,0.898355711,11.1,21.5,15.9,15.2,9.7,6.1,11.1,14.1,2.3,0.400000006,14.9,10.71569443,0.902464867,5.773477554,9.216118813,2.252970934,13.15658474,7.311625004,1.390076756,6.042812824,9.267178535,22.74287987,13.03914928,4.388506889,80.59833527,57.29999924,36.1,15.6,51.32394464,58.27511562,-7.005481718,58980,61430,2450,5.870455443
20660,"Easton, MD Micro Area"," 37,461 ",8.071998596,8.369053841,8.019422531,8.010144234,7.945196629,7.932825943,7.883342743,7.901898861,1.954598904,2.047380587,2.038102388,2.075214863,2.096864022,2.103049381,2.167996578,2.220572717,6.5,19.6,13,15.5,14.7,12.2,10,11.6,1.4,0.200000003,6.5,5.926163197,1.763421655,7.73106432,5.44141531,2.048928022,11.53781605,3.045401096,1.852992177,6.353915691,13.84985733,23.1092205,11.23551464,5.312657356,79.30657959,44,25.7,19.4,39.74993275,55.59830819,-15.73878244,61395,65595,4200,11.61111312
20740,"Eau Claire, WI Metro Area"," 165,833 ",2.801059484,2.852346897,2.89444375,2.923568487,2.892132282,2.892594467,2.916171551,2.915246964,0.662472069,0.701767328,0.722108424,0.734590471,0.776197249,0.740138044,0.750770885,0.751233147,13.2,24.6,12.7,13.1,8.6,6.5,13,1,2.7,0.600000024,2.1,2.445230961,2.531181335,5.001605034,15.42553234,2.014169216,14.71936893,4.859455109,1.309152603,6.274073601,6.830062389,25.67635727,8.109409332,3.23619771,79.77346802,51.29999924,30.3,17.5,68.06640527,75.22439773,-7.157992407,51376,53219,1843,7.650612366
20780,"Edwards, CO Micro Area"," 53,726 ",15.48050117,15.63544559,15.74860668,15.49617004,15.41727543,15.39693582,15.6295681,15.59824657,3.790041924,4.178273186,4.345403671,4.303621292,4.618222639,4.441155903,4.501635954,4.360687733,7.7,33,15,12.5,6.9,2.5,7.7,0.9,0.9,0.5,29.6,17.93172836,1.374529362,10.66754341,2.486105204,2.462200403,10.28506565,3.140500784,2.008008242,8.348772049,12.97137356,11.61776161,26.47761917,2.931333303,86.98001862,67.69999695,17.2,33.3,84.87594008,61.80451496,23.07142512,78763,83803,5040,21.24909606
20820,"Effingham, IL Micro Area"," 34,164 ",7.1856637,7.235223293,7.262044907,7.217978477,7.370740414,7.350176209,7.323736668,7.329612255,1.310223341,1.624559068,1.715628624,1.700940013,1.630434766,1.507050528,1.410105731,1.595182158,8.4,23.9,13.3,13.8,8.9,7.7,11.3,0.6,0.2,0.100000001,1.9,1.524996996,3.447675467,7.661500931,16.10656357,4.614313126,13.10581017,5.101862907,0.882233441,4.631725788,5.931859016,22.47953987,7.342271805,2.43775034,76.90706635,43,36.7,16.2,58.55622616,71.19912051,-12.64289427,52977,54655,1678,9.964746361
20900,"El Campo, TX Micro Area"," 41,430 ",2.273973465,2.235712528,2.355555534,2.305882454,2.240033388,2.240522881,2.237422705,2.234811783,0.469937116,0.475816994,0.486274511,0.473202616,0.485601649,0.441830073,0.451661739,0.464715576,9.1,23.4,12.5,13,8.7,7.2,17.5,14.3,0.1,0.100000001,40.3,8.860729218,11.26978207,9.138381004,9.447434425,3.863163948,13.80614948,5.781424999,0.777961314,3.415569782,6.538072109,23.1257,5.157989979,3.49016881,61.97451401,34.59999847,32.5,9.5,29.53505369,38.22142333,-8.628052892,46445,50145,3700,7.376247961
20940,"El Centro, CA Metro Area"," 179,957 ",1.262880564,1.238835454,1.242306709,1.230487704,1.231800914,1.229612254,1.229174495,1.223921657,0.228938133,0.22850037,0.231564581,0.242070332,0.245134532,0.23637971,0.237692939,0.24075713,10.9,26.4,11.7,10.1,6.7,5.4,23.8,2.7,1.4,1.200000048,83.4,31.64144707,9.205615997,4.585237026,5.006944656,2.351188898,13.68375206,6.902956963,0.947169363,3.226400137,6.625165462,25.49324799,8.21493721,9.983767509,69.80175781,42.79999924,23.5,9.9,16.35209628,14.51042512,1.841671192,42560,44779,2219,4.446726198
20980,"El Dorado, AR Micro Area"," 40,022 ",0.741326571,0.758504689,0.87946856,0.873141408,0.824633539,0.819360967,0.780343771,0.763471484,0.144469053,0.16450491,0.231994092,0.181377202,0.191922393,0.172941052,0.167668471,0.165559421,7.9,24.2,13.1,14.1,9.5,7.3,20.1,32.7,0.5,1,3.8,2.128829002,3.126608372,6.787184715,15.34354115,1.78847146,13.49073601,5.899382591,1.724137902,4.310344696,7.288986206,23.64899635,7.469120026,3.499742746,60.03459167,33.20000076,36.3,14.4,17.98381819,30.40887748,-12.42505925,39836,41106,1270,8.496962353
21340,"El Paso, TX Metro Area"," 838,527 ",1.304183841,1.237092972,1.408474565,1.423306942,1.435242772,1.45870828,1.465787053,1.459981203,0.260853738,0.271524469,0.286100358,0.289950281,0.294251298,0.286282169,0.28373329,0.282555283,11.6,27.1,11.7,10.1,6.3,5.1,21.8,3.4,1.1,0.800000012,82.2,25.36757851,1.187093496,5.976643562,6.895363331,2.842307806,11.71937275,6.886310577,1.918039441,4.951333523,10.79218388,25.13017082,10.204916,7.177754402,71.31507874,43.90000153,24.1,15.1,36.81066023,45.17599552,-8.286948862,42023,43170,1147,5.491702033
21020,"Elizabeth City, NC Micro Area"," 63,388 ",1.018136263,0.973858416,1.026474833,1.033145785,1.045653582,1.050656653,1.070669174,1.071503043,0.253491759,0.263254679,0.26183033,0.262664169,0.281008962,0.265999585,0.26850116,0.276005827,9.1,23.8,13.7,13.7,10.7,7.2,16.7,30.1,1.4,0.300000012,4,3.551145315,2.56616807,7.625623226,8.200997353,1.910241604,13.73609543,3.981588125,1.143076301,4.196394444,7.882623672,25.66168022,9.090909004,9.65477562,70.34187317,37.59999847,31.2,12.8,21.17786836,19.50548625,1.672382109,46711,48112,1401,6.622576156
21060,"Elizabethtown-Fort Knox, KY Metro Area"," 150,253 ",1.605280519,1.72235775,1.693228483,1.683507919,1.68211925,1.681656418,1.688136697,1.689988256,0.371695578,0.385119212,0.389285147,0.383730561,0.396228442,0.378175957,0.377250183,0.374472886,9.4,26.2,14,12.8,7.9,5.3,14.1,9.3,1.6,0.5,5,3.405589342,1.199713469,6.324791431,13.78984451,2.344547987,12.98038101,5.777527332,2.283571482,4.010731697,8.1037817,20.80214691,9.556548119,7.364441395,77.48228455,51.40000153,32.4,12,41.18767842,43.80515236,-2.617473852,50087,51441,1354,6.232685967
21120,"Elk City, OK Micro Area"," 22,971 ",1.392158985,1.586498141,1.525232911,1.627597451,1.637833834,1.668543426,1.627597451,1.602006316,0.307093859,0.30709389,0.322448581,0.322448581,0.30197564,0.291739181,0.307093863,0.31221211,8.8,28.6,12.5,11.9,7,5.8,12.6,3.4,0.9,1.600000024,14.2,3.090853691,22.16006851,6.034853935,5.228055,2.409638643,13.9092083,4.356712341,1.3231498,4.432013988,5.335628033,15.49053383,9.20826149,5.873494148,72.25669861,54.09999847,39.6,11.5,15.0478414,47.39551124,-32.34767007,48851,49625,774,10.29276041
21140,"Elkhart-Goshen, IN Metro Area"," 202,924 ",5.005870819,4.635950089,4.906424522,4.723906517,4.949158669,4.958344293,4.981109142,5.039419174,0.805955589,0.937352733,0.938151479,0.934956431,1.004049741,0.904203898,0.94414223,0.962513871,8.9,25,12.7,11.8,7.7,5.9,13.8,5.5,1,0.300000012,15.4,8.286846161,0.698294461,4.096661091,36.5451355,2.401709795,10.45643044,3.978162527,1.003004789,3.056625366,5.515468121,17.34309578,7.880147457,1.931948066,73.9004364,50.5,35.9,12.2,57.30976631,44.88737953,12.42238685,49692,52449,2757,7.339476142
21180,"Elkins, WV Micro Area"," 29,152 ",1.641837478,1.763824582,1.628011465,1.645293951,1.645293951,1.648750411,1.645293951,1.648750544,0.43551898,0.477368554,0.432062477,0.483909994,0.452801492,0.449344993,0.463170977,0.470083999,8.5,24,13.6,14.4,12,8.2,18.3,1.9,0.5,0.300000012,0.9,0.672338128,4.157968044,8.646485329,6.63709116,1.878914356,11.21259594,4.584203243,1.374391079,4.558107376,7.419971943,29.47112083,9.899095535,6.671885967,65.32350159,39,47.2,9.5,25.07530037,25.7227363,-0.147266828,40308,40094,-214,6.586742345
21220,"Elko, NV Micro Area"," 54,105 ",1.758231401,1.744516253,1.831817269,1.859999061,1.900706172,1.881918232,1.911665678,1.903837442,0.320959449,0.331919008,0.33974731,0.371060431,0.37575739,0.375757391,0.385151315,0.396110909,9,27.5,13.6,12.4,6.5,3.6,11.4,0.9,1,5.699999809,23.5,8.283892632,27.9851017,5.773022652,2.12152195,1.986416459,8.92061615,4.659315109,1.175783277,2.439202547,5.64522028,12.59767723,17.48338509,5.594099045,80.90309143,43.90000153,29,11.6,64.34827024,69.29809613,-4.949825892,74672,76094,1422,6.880235253
21260,"Ellensburg, WA Micro Area"," 43,726 ",3.689195633,3.639450312,3.836090088,3.906477213,3.903416872,3.894235867,3.952381611,3.937080145,0.859945238,0.924211685,0.91962111,0.953284442,1.043563336,0.991538253,0.979297049,0.986947771,22.2,21.7,11,12.4,9.2,5.8,19.6,1.1,1.9,0.899999976,8.6,6.033023834,4.449547768,7.798669815,5.133725643,2.310894251,12.14295959,4.861011505,1.645854235,2.837184906,6.363331795,29.1756382,13.73140049,5.095449924,81.4653244,71.09999847,24,23.3,36.91642685,28.27841062,8.638016255,47898,53163,5265,8.56830769
21300,"Elmira, NY Metro Area"," 86,883 ",2.840125799,2.84559679,3.147281647,3.311495066,3.495277882,3.278311892,3.451884508,3.445928574,0.678975582,0.70790434,0.698545039,0.684931517,0.684080692,0.672168814,0.658555282,0.659406092,9,23.9,13.8,14.2,9.5,7.8,15.8,6,1.6,0.5,3,2.825639009,1.259078622,5.044266701,14.3747015,2.18151927,11.95196915,3.94953084,1.548004031,4.694375038,6.772517681,29.91305733,8.018342972,5.539946079,74.90480042,46.5,35.3,13.6,41.56437025,55.84215287,-14.15510102,49578,51251,1673,5.945604099
21380,"Emporia, KS Micro Area"," 33,302 ",2.313455343,2.784434319,2.585142374,2.609841108,2.640028715,2.64277286,2.661983013,2.656494379,0.496720582,0.598260092,0.603748739,0.587282836,0.631191861,0.60923735,0.601004437,0.633936143,17.8,22.4,11.1,12.4,7.6,6.2,18.6,2.2,2.1,0.5,20.9,9.194643021,2.890970707,6.500373363,16.44922066,2.143801451,11.05235958,5.356629848,1.327662468,3.350767374,4.12092638,30.07069397,7.276280403,4.276107788,77.39079285,63.90000153,32.2,17.6,33.77412856,34.14596459,-0.301970499,40611,42992,2381,8.079255356
21420,"Enid, OK Metro Area"," 62,421 ",2.406461954,2.299545288,2.492954969,2.510407686,2.528508425,2.528508356,2.50901556,2.503446102,0.453391373,0.492452789,0.49245277,0.487322658,0.478968536,0.463652702,0.460868003,0.460868003,8.9,25.6,11.7,12.5,8.1,7.2,13.6,3.2,0.8,4.900000095,11.6,7.433395863,9.253129959,7.720535278,8.317743301,2.986041069,11.81824684,6.213124275,1.04331553,5.245358944,6.468556404,21.82688141,7.975967884,5.367678642,74.14488983,48.79999924,36,14.7,47.49286133,56.49823761,-9.633463991,49675,50724,1049,8.442681274
21460,"Enterprise, AL Micro Area"," 51,073 ",1.545040727,1.595413685,1.545040727,1.551407576,1.575814128,1.580058778,1.612954497,1.609771132,0.300306678,0.295000932,0.314101666,0.323652059,0.31728514,0.301367834,0.32046861,0.32046861,8.3,25.7,13.8,12.6,9.1,6.8,16.1,17.3,1.3,1.100000024,6.7,3.73191309,3.590739012,4.926290512,12.58838177,1.913212299,12.87490177,7.51883173,1.076759577,3.489070654,7.246175766,22.31156731,7.837700367,9.279541969,75.32619476,48.59999847,29.3,14.7,25.94022814,24.88951055,1.050717539,47872,49821,1949,5.527552867
21500,"Erie, PA Metro Area"," 277,794 ",2.938880444,2.918637276,2.979499817,2.978547812,2.972518444,2.976009103,2.993145466,2.978547812,0.576923072,0.61912921,0.645468414,0.618811905,0.652767206,0.624206647,0.621350622,0.623889314,10.5,24.2,13.1,14.1,9,7.2,16.8,7.1,1.6,0.300000012,4,4.544734478,1.043652177,4.815765858,17.30651093,2.075489521,10.47748089,3.446809292,1.509160519,6.468280792,6.40605545,27.27358627,11.31555271,3.392460585,76.41990662,52.79999924,39.5,18.1,51.03137909,57.7687778,-6.737398723,47094,48192,1098,5.940594146
21540,"Escanaba, MI Micro Area"," 36,395 ",2.208518982,2.000624895,2.146039248,2.22210145,2.235684156,2.227534565,2.262849092,2.270998478,0.597631216,0.597631197,0.600347698,0.575899184,0.622079754,0.605780711,0.613930263,0.600347714,7,20.4,13.5,16.8,12.1,9.9,14.4,0.3,0.4,1.899999976,1.2,1.126528382,2.212249517,5.581189632,13.77915382,1.972062469,13.63377762,6.586183071,1.927817464,4.898552418,4.746855259,23.69003296,9.974084854,4.626761913,72.09799194,50.20000076,33.7,14.2,36.16749322,39.95985907,-3.792366027,42353,44639,2286,8.781335727
21580,"Española, NM Micro Area"," 39,455 ",2.076515436,2.34488225,2.14602232,2.250282288,2.177879333,2.203944477,2.180775642,2.169191122,0.472066969,0.498723843,0.527093172,0.521300912,0.524197053,0.512612584,0.503924256,0.503924256,8.6,22.8,12.9,14.4,10.3,7.1,26.4,0.6,0.4,15.80000019,71.4,5.279432297,2.415493965,6.114899158,2.451762676,0.645582497,8.994631767,2.959524155,0.638328731,4.439286232,16.72711372,24.39431381,12.40388775,12.81009674,49.05851364,29.89999962,32.8,12,12.33014716,16.19562955,-3.215576863,33972,33422,-550,4.885481064
